X,Task_number,HIT_id,HIT_website_address,HIT_results_address,HIT_status,submitted_assignments,Worker_id,Assignment_id,Accept_time,Submit_time,Full_response,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
176,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A198MSVO1VTAT5,3NC5L260MPU1P303Z33HKE3OPLTFOR,2021-07-22 12:16:13-07:00,2021-07-22 12:37:46-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false}}]",1.32,1.68,1.84,1.84,1.68,1.5,1.68,1.68,1.68,1.84
177,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A3TLTJUBQKOGDX,3Y4W8Q93L0SZH3V499U5R6UB91ADVG,2021-07-22 12:34:39-07:00,2021-07-22 12:38:34-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1.5,1.16,1.84,1.16,1.32,1.5,1.68,2,1.5,2
178,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AK3DF1BXS8DSM,3Z2R0DQ0JIMVCIB2HULEVJFLCFIE22,2021-07-22 12:23:48-07:00,2021-07-22 12:39:41-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false}}]",1,1,2,1.84,1.68,1.5,1.68,2,1.68,2
179,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A32Y2N9XYGNOJ1,358010RM5F1DF90L09VHLDX3PJMXV2,2021-07-22 12:16:13-07:00,2021-07-22 12:43:19-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1.32,1.5,1.84,1.32,1.5,1.5,1.5,1.68,1.32,1.84
180,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A26M997VYVK0E6,3RXCAC0YISX4IB9I36K35DD0BVPG8O,2021-07-22 12:16:14-07:00,2021-07-22 12:43:53-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false}}]",1.68,2,1.84,1.84,1.32,1.5,1.5,1.84,1.68,1.84
181,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A31X0GSY38JNZY,3TXMY6UCAFWX73T9NE5K1DDL79JQCZ,2021-07-22 12:26:24-07:00,2021-07-22 12:46:02-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q9"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1,1.68,2,1.84,1.5,1.5,1.68,1.84,1,1.84
182,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AODEMLZW7K1A8,31IBVUNM9T7WFN900FPVF6XWLEQVF9,2021-07-22 12:18:28-07:00,2021-07-22 12:48:05-07:00,"[{""q1"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1.16,1.5,2,1.5,1.68,1.5,1.68,1.84,1.32,2
183,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,AVFSBC7XP3B2D,3XC1O3LBOTU32NF7HVSE91EVLPWLTO,2021-07-22 12:23:07-07:00,2021-07-22 12:48:44-07:00,"[{""q1"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1.16,1.16,1.84,1.5,1.16,1.5,1.84,1.84,1.5,2
184,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A3JLI3TU2PVNNG,3X3OR7WPZ08K43NJEXHJI5I87CBL8Z,2021-07-22 12:46:20-07:00,2021-07-22 12:49:16-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q10"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q2"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",2,1,2,2,2,2,2,1,1,1
185,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A1X4BIYCX6TH81,379J5II41PO1D4XAR03JAFEUIF9LEY,2021-07-22 12:46:30-07:00,2021-07-22 12:49:59-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q5"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q9"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1,2,2,2,1,1.5,2,2,1,2
186,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A12FTSX85NQ8N9,3TEM0PF1Q65JO2UO6C6G6D4LF50D0R,2021-07-22 12:47:11-07:00,2021-07-22 12:50:25-07:00,"[{""q1"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1.16,1.32,2,1.68,1.68,1.5,1.68,1.68,1.5,2
187,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A313JEGCVV2UES,3R0T90IZ1TK6UEZVKI087Z9J1MAGCU,2021-07-22 12:46:41-07:00,2021-07-22 12:51:18-07:00,"[{""q1"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q2"":{""1"":false,""1.16"":true,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":true,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1.32,1.16,2,1.68,1.5,1.32,1.5,1.68,1.5,2
188,10,34F34TZU7W600EZ05SR34FWPCVQJ2S,https://www.mturk.com/mturk/preview?groupId=325VGVP4D2AJPLS5NJ5ILM9SY08L0K,https://requester.mturk.com/mturk/manageHITs,Reviewable,50,A2XPWASDT8AYXH,33IZTU6J829XNHJH6EQCAQDWQFUXSZ,2021-07-22 12:47:12-07:00,2021-07-22 12:51:36-07:00,"[{""q1"":{""1"":true,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q10"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q2"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q3"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q4"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":true,""1.84"":false,""2"":false,""video not playing"":false},""q5"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q6"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":true,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q7"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false},""q8"":{""1"":false,""1.16"":false,""1.32"":false,""1.5"":false,""1.68"":false,""1.84"":true,""2"":false,""video not playing"":false},""q9"":{""1"":false,""1.16"":false,""1.32"":true,""1.5"":false,""1.68"":false,""1.84"":false,""2"":false,""video not playing"":false}}]",1,1.32,1.84,1.68,1.32,1.5,1.32,1.84,1.32,1.84
