cow_L,cow_R,question_num,HIT,Worker_id,response,id
6086,8083,2,38,A3GXSHLBND9E92,-2,38-2
6086,8083,2,38,A2J237J8KM3OCS,1,38-2
6086,8083,2,38,A353KETOEN0W8T,-2,38-2
6086,8083,2,38,AAWX7QFQUNM6D,0,38-2
6086,8083,2,38,ASEMC3G1PJ6SB,1,38-2
6086,8083,2,38,A13XXMDHOULEZ7,0,38-2
6086,8083,2,38,AISFU4P55HYEH,1,38-2
6086,8083,2,38,A14PFRHG0A2YY9,0,38-2
6029,7163,3,38,A3L3ZFL1NYFTCF,1,38-3
6029,7163,3,38,A1XO6ONCCTBMKW,2,38-3
6029,7163,3,38,AAWX7QFQUNM6D,1,38-3
6029,7163,3,38,A3UUH3632AI3ZX,0,38-3
6029,7163,3,38,AISFU4P55HYEH,-1,38-3
6029,7163,3,38,A2FCGEU5RTEWG8,2,38-3
6029,7163,3,38,A3GXSHLBND9E92,1,38-3
6029,7163,3,38,AM0JKZVOEOTMA,0,38-3
6029,7163,3,38,A353KETOEN0W8T,1,38-3
6029,7163,3,38,A2YHSU2IJZ9J14,3,38-3
6029,7163,3,38,A1IU5OP7BBZHZ7,0,38-3
6029,7163,3,38,A2R0YYUAWNT7UD,1,38-3
6029,7163,3,38,A13XXMDHOULEZ7,1,38-3
6029,7163,3,38,ASEMC3G1PJ6SB,-1,38-3
5087,7116,4,38,A2FCGEU5RTEWG8,1,38-4
5087,7116,4,38,AISFU4P55HYEH,1,38-4
5087,7116,4,38,A3GXSHLBND9E92,-1,38-4
5087,7116,4,38,AM0JKZVOEOTMA,-3,38-4
5087,7116,4,38,A1IOMFFEKCWOIT,-3,38-4
5087,7116,4,38,A1IU5OP7BBZHZ7,-3,38-4
5087,7116,4,38,A3L3ZFL1NYFTCF,-3,38-4
5087,7116,4,38,A353KETOEN0W8T,-3,38-4
5087,7116,4,38,A13XXMDHOULEZ7,0,38-4
5087,7116,4,38,A3UUH3632AI3ZX,2,38-4
5087,7116,4,38,AAWX7QFQUNM6D,1,38-4
5087,7116,4,38,ASEMC3G1PJ6SB,1,38-4
5087,7116,4,38,A1XO6ONCCTBMKW,-3,38-4
5087,7116,4,38,AZNIEFUIVB2H0,2,38-4
4008,7109,5,38,A2R0YYUAWNT7UD,-1,38-5
4008,7109,5,38,AM0JKZVOEOTMA,-3,38-5
4008,7109,5,38,A353KETOEN0W8T,-2,38-5
4008,7109,5,38,A3GXSHLBND9E92,-1,38-5
4008,7109,5,38,AAWX7QFQUNM6D,-1,38-5
4008,7109,5,38,A1IOMFFEKCWOIT,2,38-5
4008,7109,5,38,ASEMC3G1PJ6SB,-1,38-5
4008,7109,5,38,A13XXMDHOULEZ7,-1,38-5
4008,7109,5,38,AZNIEFUIVB2H0,-2,38-5
4008,7109,5,38,A1XO6ONCCTBMKW,-2,38-5
4008,7109,5,38,A2J237J8KM3OCS,-2,38-5
4008,7109,5,38,AISFU4P55HYEH,-1,38-5
4008,7109,5,38,A2YHSU2IJZ9J14,-2,38-5
4008,7109,5,38,A28A3HF3LSEIDT,-2,38-5
7136,6092,6,38,ASEMC3G1PJ6SB,-1,38-6
7136,6092,6,38,A1IOMFFEKCWOIT,-2,38-6
7136,6092,6,38,A1XO6ONCCTBMKW,-1,38-6
7136,6092,6,38,A14PFRHG0A2YY9,-1,38-6
7136,6092,6,38,A2R0YYUAWNT7UD,0,38-6
7136,6092,6,38,AISFU4P55HYEH,-1,38-6
7136,6092,6,38,A3GXSHLBND9E92,0,38-6
7136,6092,6,38,A2YHSU2IJZ9J14,-1,38-6
7136,6092,6,38,A13XXMDHOULEZ7,0,38-6
7136,6092,6,38,AAWX7QFQUNM6D,0,38-6
7136,6092,6,38,A1IU5OP7BBZHZ7,0,38-6
7136,6092,6,38,A28A3HF3LSEIDT,2,38-6
7136,6092,6,38,A3UUH3632AI3ZX,0,38-6
7136,6092,6,38,A2J237J8KM3OCS,-1,38-6
6095,6062,8,38,AISFU4P55HYEH,-1,38-8
6095,6062,8,38,A1XO6ONCCTBMKW,-2,38-8
6095,6062,8,38,A3L3ZFL1NYFTCF,-1,38-8
6095,6062,8,38,A2R0YYUAWNT7UD,1,38-8
6095,6062,8,38,A3GXSHLBND9E92,-1,38-8
6095,6062,8,38,A2YHSU2IJZ9J14,-1,38-8
6095,6062,8,38,A1IU5OP7BBZHZ7,0,38-8
6095,6062,8,38,A3UUH3632AI3ZX,-1,38-8
6095,6062,8,38,A13XXMDHOULEZ7,-1,38-8
6095,6062,8,38,A2J237J8KM3OCS,-3,38-8
6095,6062,8,38,A14PFRHG0A2YY9,0,38-8
6095,6062,8,38,A28A3HF3LSEIDT,-2,38-8
6095,6062,8,38,ASEMC3G1PJ6SB,-1,38-8
6095,6062,8,38,AAWX7QFQUNM6D,-1,38-8
7114,7163,1,39,AM0JKZVOEOTMA,0,39-1
7114,7163,1,39,A2R0YYUAWNT7UD,0,39-1
7114,7163,1,39,A2FCGEU5RTEWG8,1,39-1
7114,7163,1,39,A13XXMDHOULEZ7,0,39-1
7114,7163,1,39,A3UUH3632AI3ZX,1,39-1
7114,7163,1,39,A2YHSU2IJZ9J14,3,39-1
7114,7163,1,39,A3L3ZFL1NYFTCF,-1,39-1
7114,7163,1,39,A28A3HF3LSEIDT,-1,39-1
7114,7163,1,39,A353KETOEN0W8T,2,39-1
7114,7163,1,39,AISFU4P55HYEH,1,39-1
7114,7163,1,39,ASEMC3G1PJ6SB,1,39-1
7114,7163,1,39,A1IOMFFEKCWOIT,3,39-1
7114,7163,1,39,A1IU5OP7BBZHZ7,0,39-1
7114,7163,1,39,AAWX7QFQUNM6D,1,39-1
5087,6029,10,39,A2FCGEU5RTEWG8,-3,39-10
5087,6029,10,39,AZNIEFUIVB2H0,-3,39-10
5087,6029,10,39,A13XXMDHOULEZ7,-1,39-10
5087,6029,10,39,A1XO6ONCCTBMKW,-3,39-10
5087,6029,10,39,ASEMC3G1PJ6SB,-3,39-10
5087,6029,10,39,AAWX7QFQUNM6D,-1,39-10
5087,6029,10,39,A2YHSU2IJZ9J14,-3,39-10
5087,6029,10,39,A1IOMFFEKCWOIT,-2,39-10
5087,6029,10,39,A1IU5OP7BBZHZ7,-3,39-10
5087,6029,10,39,A28A3HF3LSEIDT,1,39-10
5087,6029,10,39,A14PFRHG0A2YY9,-2,39-10
5087,6029,10,39,A353KETOEN0W8T,-3,39-10
5087,6029,10,39,A3UUH3632AI3ZX,-1,39-10
5087,6029,10,39,AISFU4P55HYEH,-2,39-10
4008,5118,2,39,AAWX7QFQUNM6D,-1,39-2
4008,5118,2,39,AZNIEFUIVB2H0,-2,39-2
4008,5118,2,39,A3L3ZFL1NYFTCF,-1,39-2
4008,5118,2,39,A2J237J8KM3OCS,-2,39-2
4008,5118,2,39,A2YHSU2IJZ9J14,-2,39-2
4008,5118,2,39,A3UUH3632AI3ZX,0,39-2
4008,5118,2,39,A2R0YYUAWNT7UD,-1,39-2
4008,5118,2,39,A13XXMDHOULEZ7,-1,39-2
4008,5118,2,39,AM0JKZVOEOTMA,-2,39-2
4008,5118,2,39,ASEMC3G1PJ6SB,-2,39-2
4008,5118,2,39,A1IU5OP7BBZHZ7,-1,39-2
4008,5118,2,39,A1IOMFFEKCWOIT,-2,39-2
4008,5118,2,39,A353KETOEN0W8T,-2,39-2
4008,5118,2,39,A1XO6ONCCTBMKW,-2,39-2
6062,7114,3,39,AM0JKZVOEOTMA,-1,39-3
6062,7114,3,39,A1IOMFFEKCWOIT,2,39-3
6062,7114,3,39,A3L3ZFL1NYFTCF,1,39-3
6062,7114,3,39,A3UUH3632AI3ZX,-1,39-3
6062,7114,3,39,A1IU5OP7BBZHZ7,0,39-3
6062,7114,3,39,A1XO6ONCCTBMKW,2,39-3
6062,7114,3,39,AZNIEFUIVB2H0,-2,39-3
6062,7114,3,39,AISFU4P55HYEH,0,39-3
6062,7114,3,39,A2FCGEU5RTEWG8,1,39-3
6062,7114,3,39,A13XXMDHOULEZ7,0,39-3
6062,7114,3,39,A28A3HF3LSEIDT,2,39-3
6062,7114,3,39,AAWX7QFQUNM6D,0,39-3
6062,7114,3,39,A2R0YYUAWNT7UD,0,39-3
6062,7114,3,39,A2J237J8KM3OCS,2,39-3
6068,4035,4,39,A28A3HF3LSEIDT,2,39-4
6068,4035,4,39,A14PFRHG0A2YY9,1,39-4
6068,4035,4,39,A3UUH3632AI3ZX,-1,39-4
6068,4035,4,39,A2R0YYUAWNT7UD,1,39-4
6068,4035,4,39,A2J237J8KM3OCS,3,39-4
6068,4035,4,39,A1IOMFFEKCWOIT,3,39-4
6068,4035,4,39,A3L3ZFL1NYFTCF,3,39-4
6068,4035,4,39,A2YHSU2IJZ9J14,3,39-4
6068,4035,4,39,AISFU4P55HYEH,2,39-4
6068,4035,4,39,AM0JKZVOEOTMA,3,39-4
6068,4035,4,39,AZNIEFUIVB2H0,-1,39-4
6068,4035,4,39,A2FCGEU5RTEWG8,-1,39-4
6068,4035,4,39,A353KETOEN0W8T,3,39-4
6068,4035,4,39,A1IU5OP7BBZHZ7,1,39-4
4026,6053,6,39,AAWX7QFQUNM6D,0,39-6
4026,6053,6,39,A2R0YYUAWNT7UD,-1,39-6
4026,6053,6,39,AM0JKZVOEOTMA,-2,39-6
4026,6053,6,39,A1IOMFFEKCWOIT,-3,39-6
4026,6053,6,39,AZNIEFUIVB2H0,2,39-6
4026,6053,6,39,A2J237J8KM3OCS,-2,39-6
4026,6053,6,39,A353KETOEN0W8T,-2,39-6
4026,6053,6,39,A2FCGEU5RTEWG8,-2,39-6
4026,6053,6,39,A3UUH3632AI3ZX,1,39-6
4026,6053,6,39,A14PFRHG0A2YY9,-1,39-6
4026,6053,6,39,AISFU4P55HYEH,1,39-6
4026,6053,6,39,A1XO6ONCCTBMKW,-3,39-6
4026,6053,6,39,A1IU5OP7BBZHZ7,-1,39-6
4026,6053,6,39,ASEMC3G1PJ6SB,1,39-6
6095,4035,8,39,A1IU5OP7BBZHZ7,2,39-8
6095,4035,8,39,AM0JKZVOEOTMA,3,39-8
6095,4035,8,39,A14PFRHG0A2YY9,1,39-8
6095,4035,8,39,ASEMC3G1PJ6SB,-1,39-8
6095,4035,8,39,AAWX7QFQUNM6D,2,39-8
6095,4035,8,39,A2J237J8KM3OCS,-3,39-8
6095,4035,8,39,A1IOMFFEKCWOIT,3,39-8
6095,4035,8,39,A3L3ZFL1NYFTCF,3,39-8
6095,4035,8,39,A13XXMDHOULEZ7,3,39-8
6095,4035,8,39,A2YHSU2IJZ9J14,3,39-8
6095,4035,8,39,AZNIEFUIVB2H0,-2,39-8
6095,4035,8,39,A3UUH3632AI3ZX,-2,39-8
6095,4035,8,39,A28A3HF3LSEIDT,3,39-8
6095,4035,8,39,A2FCGEU5RTEWG8,1,39-8
6053,8083,9,39,A3UUH3632AI3ZX,2,39-9
6053,8083,9,39,A1IOMFFEKCWOIT,2,39-9
6053,8083,9,39,A28A3HF3LSEIDT,2,39-9
6053,8083,9,39,AM0JKZVOEOTMA,2,39-9
6053,8083,9,39,A2YHSU2IJZ9J14,2,39-9
6053,8083,9,39,AZNIEFUIVB2H0,2,39-9
6053,8083,9,39,ASEMC3G1PJ6SB,2,39-9
6053,8083,9,39,A353KETOEN0W8T,1,39-9
6053,8083,9,39,A2J237J8KM3OCS,2,39-9
6053,8083,9,39,A1IU5OP7BBZHZ7,0,39-9
6053,8083,9,39,A3L3ZFL1NYFTCF,-1,39-9
6053,8083,9,39,A13XXMDHOULEZ7,0,39-9
6053,8083,9,39,A14PFRHG0A2YY9,1,39-9
6053,8083,9,39,AISFU4P55HYEH,1,39-9
7138,6095,1,4,AAWX7QFQUNM6D,1,4-1
7138,6095,1,4,A2FCGEU5RTEWG8,-1,4-1
7138,6095,1,4,ASEMC3G1PJ6SB,1,4-1
7138,6095,1,4,A28A3HF3LSEIDT,2,4-1
7138,6095,1,4,AM0JKZVOEOTMA,2,4-1
7138,6095,1,4,A2YHSU2IJZ9J14,2,4-1
7138,6095,1,4,A2R0YYUAWNT7UD,2,4-1
7138,6095,1,4,A353KETOEN0W8T,2,4-1
7138,6095,1,4,AZNIEFUIVB2H0,-1,4-1
7138,6095,1,4,A13XXMDHOULEZ7,1,4-1
7138,6095,1,4,A1IOMFFEKCWOIT,3,4-1
7138,6095,1,4,A1XO6ONCCTBMKW,2,4-1
7138,6095,1,4,A3UUH3632AI3ZX,3,4-1
7138,6095,1,4,AISFU4P55HYEH,1,4-1
6046,6068,10,4,A13XXMDHOULEZ7,1,4-10
6046,6068,10,4,A1XO6ONCCTBMKW,2,4-10
6046,6068,10,4,A2R0YYUAWNT7UD,1,4-10
6046,6068,10,4,A3GXSHLBND9E92,1,4-10
6046,6068,10,4,A353KETOEN0W8T,1,4-10
6046,6068,10,4,A1IOMFFEKCWOIT,2,4-10
6046,6068,10,4,A2YHSU2IJZ9J14,2,4-10
6046,6068,10,4,A2J237J8KM3OCS,2,4-10
6046,6068,10,4,AAWX7QFQUNM6D,1,4-10
6046,6068,10,4,ASEMC3G1PJ6SB,1,4-10
6046,6068,10,4,AM0JKZVOEOTMA,2,4-10
6046,6068,10,4,AISFU4P55HYEH,1,4-10
6046,6068,10,4,A3L3ZFL1NYFTCF,1,4-10
6046,6068,10,4,AZNIEFUIVB2H0,2,4-10
5087,4026,3,4,A2R0YYUAWNT7UD,-2,4-3
5087,4026,3,4,A3GXSHLBND9E92,-2,4-3
5087,4026,3,4,A1IOMFFEKCWOIT,3,4-3
5087,4026,3,4,A3UUH3632AI3ZX,-2,4-3
5087,4026,3,4,A14PFRHG0A2YY9,-1,4-3
5087,4026,3,4,A3L3ZFL1NYFTCF,-3,4-3
5087,4026,3,4,A1IU5OP7BBZHZ7,-3,4-3
5087,4026,3,4,AZNIEFUIVB2H0,-3,4-3
5087,4026,3,4,A353KETOEN0W8T,-3,4-3
5087,4026,3,4,AISFU4P55HYEH,-1,4-3
5087,4026,3,4,AAWX7QFQUNM6D,-1,4-3
5087,4026,3,4,AM0JKZVOEOTMA,-2,4-3
5087,4026,3,4,ASEMC3G1PJ6SB,-2,4-3
5087,4026,3,4,A2J237J8KM3OCS,-2,4-3
7045,7136,4,4,A1IU5OP7BBZHZ7,0,4-4
7045,7136,4,4,A28A3HF3LSEIDT,2,4-4
7045,7136,4,4,AAWX7QFQUNM6D,0,4-4
7045,7136,4,4,A353KETOEN0W8T,-1,4-4
7045,7136,4,4,A2J237J8KM3OCS,1,4-4
7045,7136,4,4,A2R0YYUAWNT7UD,1,4-4
7045,7136,4,4,AM0JKZVOEOTMA,1,4-4
7045,7136,4,4,A2FCGEU5RTEWG8,2,4-4
7045,7136,4,4,A3GXSHLBND9E92,0,4-4
7045,7136,4,4,A3L3ZFL1NYFTCF,-1,4-4
7045,7136,4,4,A3UUH3632AI3ZX,1,4-4
7045,7136,4,4,A13XXMDHOULEZ7,0,4-4
7045,7136,4,4,A2YHSU2IJZ9J14,1,4-4
7045,7136,4,4,AISFU4P55HYEH,1,4-4
7045,6094,6,4,A2R0YYUAWNT7UD,-1,4-6
7045,6094,6,4,AISFU4P55HYEH,1,4-6
7045,6094,6,4,A14PFRHG0A2YY9,0,4-6
7045,6094,6,4,ASEMC3G1PJ6SB,-1,4-6
7045,6094,6,4,A3L3ZFL1NYFTCF,-1,4-6
7045,6094,6,4,A3UUH3632AI3ZX,-1,4-6
7045,6094,6,4,AM0JKZVOEOTMA,0,4-6
7045,6094,6,4,A28A3HF3LSEIDT,-1,4-6
7045,6094,6,4,A1IU5OP7BBZHZ7,0,4-6
7045,6094,6,4,AZNIEFUIVB2H0,-2,4-6
7045,6094,6,4,A3GXSHLBND9E92,0,4-6
7045,6094,6,4,AAWX7QFQUNM6D,-1,4-6
7045,6094,6,4,A2J237J8KM3OCS,-2,4-6
7045,6094,6,4,A353KETOEN0W8T,-1,4-6
6053,6092,7,4,A1IU5OP7BBZHZ7,0,4-7
6053,6092,7,4,A353KETOEN0W8T,-1,4-7
6053,6092,7,4,AAWX7QFQUNM6D,0,4-7
6053,6092,7,4,A14PFRHG0A2YY9,0,4-7
6053,6092,7,4,A2FCGEU5RTEWG8,0,4-7
6053,6092,7,4,A13XXMDHOULEZ7,0,4-7
6053,6092,7,4,A28A3HF3LSEIDT,2,4-7
6053,6092,7,4,ASEMC3G1PJ6SB,1,4-7
6053,6092,7,4,A2R0YYUAWNT7UD,0,4-7
6053,6092,7,4,A1XO6ONCCTBMKW,2,4-7
6053,6092,7,4,AZNIEFUIVB2H0,-1,4-7
6053,6092,7,4,A2J237J8KM3OCS,-1,4-7
6053,6092,7,4,A3GXSHLBND9E92,0,4-7
6053,6092,7,4,A3L3ZFL1NYFTCF,-1,4-7
7116,6088,8,4,A2J237J8KM3OCS,2,4-8
7116,6088,8,4,A2R0YYUAWNT7UD,-3,4-8
7116,6088,8,4,AISFU4P55HYEH,-1,4-8
7116,6088,8,4,A3GXSHLBND9E92,-2,4-8
7116,6088,8,4,A2FCGEU5RTEWG8,-1,4-8
7116,6088,8,4,AZNIEFUIVB2H0,-3,4-8
7116,6088,8,4,ASEMC3G1PJ6SB,-2,4-8
7116,6088,8,4,A28A3HF3LSEIDT,1,4-8
7116,6088,8,4,A3L3ZFL1NYFTCF,3,4-8
7116,6088,8,4,A3UUH3632AI3ZX,-3,4-8
7116,6088,8,4,A1IU5OP7BBZHZ7,-1,4-8
7116,6088,8,4,AAWX7QFQUNM6D,1,4-8
7116,6088,8,4,AM0JKZVOEOTMA,-3,4-8
7116,6088,8,4,A353KETOEN0W8T,3,4-8
6086,5118,9,4,A1IU5OP7BBZHZ7,-2,4-9
6086,5118,9,4,A353KETOEN0W8T,-1,4-9
6086,5118,9,4,A14PFRHG0A2YY9,-1,4-9
6086,5118,9,4,A1XO6ONCCTBMKW,-2,4-9
6086,5118,9,4,AISFU4P55HYEH,-1,4-9
6086,5118,9,4,A28A3HF3LSEIDT,2,4-9
6086,5118,9,4,A3UUH3632AI3ZX,0,4-9
6086,5118,9,4,A3L3ZFL1NYFTCF,-3,4-9
6086,5118,9,4,A13XXMDHOULEZ7,0,4-9
6086,5118,9,4,A2FCGEU5RTEWG8,-2,4-9
6086,5118,9,4,A3GXSHLBND9E92,-1,4-9
6086,5118,9,4,ASEMC3G1PJ6SB,-1,4-9
6086,5118,9,4,AAWX7QFQUNM6D,0,4-9
6086,5118,9,4,A2R0YYUAWNT7UD,0,4-9
8083,7109,1,40,AZNIEFUIVB2H0,-2,40-1
8083,7109,1,40,A2R0YYUAWNT7UD,-1,40-1
8083,7109,1,40,A13XXMDHOULEZ7,-1,40-1
8083,7109,1,40,A1XO6ONCCTBMKW,2,40-1
8083,7109,1,40,A2FCGEU5RTEWG8,-2,40-1
8083,7109,1,40,A14PFRHG0A2YY9,-1,40-1
8083,7109,1,40,AM0JKZVOEOTMA,-1,40-1
8083,7109,1,40,A3GXSHLBND9E92,-1,40-1
8083,7109,1,40,AISFU4P55HYEH,-1,40-1
8083,7109,1,40,AAWX7QFQUNM6D,0,40-1
8083,7109,1,40,A3L3ZFL1NYFTCF,-1,40-1
8083,7109,1,40,A3UUH3632AI3ZX,-2,40-1
8083,7109,1,40,A1IU5OP7BBZHZ7,-1,40-1
8083,7109,1,40,A2J237J8KM3OCS,1,40-1
4026,7153,10,40,A353KETOEN0W8T,-2,40-10
4026,7153,10,40,A3L3ZFL1NYFTCF,-2,40-10
4026,7153,10,40,AAWX7QFQUNM6D,-1,40-10
4026,7153,10,40,A1XO6ONCCTBMKW,-3,40-10
4026,7153,10,40,A2FCGEU5RTEWG8,0,40-10
4026,7153,10,40,AM0JKZVOEOTMA,-2,40-10
4026,7153,10,40,A3UUH3632AI3ZX,1,40-10
4026,7153,10,40,A13XXMDHOULEZ7,-1,40-10
4026,7153,10,40,A14PFRHG0A2YY9,-1,40-10
4026,7153,10,40,A2J237J8KM3OCS,-3,40-10
4026,7153,10,40,A2R0YYUAWNT7UD,0,40-10
4026,7153,10,40,AISFU4P55HYEH,1,40-10
4026,7153,10,40,A3GXSHLBND9E92,-1,40-10
4026,7153,10,40,A1IU5OP7BBZHZ7,-2,40-10
5087,7114,2,40,A2YHSU2IJZ9J14,-2,40-2
5087,7114,2,40,A3UUH3632AI3ZX,-2,40-2
5087,7114,2,40,A1IU5OP7BBZHZ7,-3,40-2
5087,7114,2,40,A3L3ZFL1NYFTCF,-3,40-2
5087,7114,2,40,A2R0YYUAWNT7UD,-2,40-2
5087,7114,2,40,ASEMC3G1PJ6SB,-2,40-2
5087,7114,2,40,AZNIEFUIVB2H0,-3,40-2
5087,7114,2,40,A353KETOEN0W8T,-3,40-2
5087,7114,2,40,A1XO6ONCCTBMKW,-3,40-2
5087,7114,2,40,AAWX7QFQUNM6D,-2,40-2
5087,7114,2,40,A3GXSHLBND9E92,-2,40-2
5087,7114,2,40,AISFU4P55HYEH,-1,40-2
5087,7114,2,40,AM0JKZVOEOTMA,-3,40-2
5087,7114,2,40,A2J237J8KM3OCS,-3,40-2
6096,7109,4,40,AISFU4P55HYEH,0,40-4
6096,7109,4,40,AM0JKZVOEOTMA,0,40-4
6096,7109,4,40,A3UUH3632AI3ZX,0,40-4
6096,7109,4,40,A13XXMDHOULEZ7,0,40-4
6096,7109,4,40,A1IU5OP7BBZHZ7,0,40-4
6096,7109,4,40,A2YHSU2IJZ9J14,1,40-4
6096,7109,4,40,A2J237J8KM3OCS,2,40-4
6096,7109,4,40,A28A3HF3LSEIDT,2,40-4
6096,7109,4,40,AZNIEFUIVB2H0,2,40-4
6096,7109,4,40,A1IOMFFEKCWOIT,2,40-4
6096,7109,4,40,A14PFRHG0A2YY9,0,40-4
6096,7109,4,40,A3GXSHLBND9E92,0,40-4
6096,7109,4,40,A353KETOEN0W8T,-1,40-4
6096,7109,4,40,AAWX7QFQUNM6D,0,40-4
6086,6092,5,40,A1IU5OP7BBZHZ7,-2,40-5
6086,6092,5,40,AM0JKZVOEOTMA,-2,40-5
6086,6092,5,40,A1XO6ONCCTBMKW,2,40-5
6086,6092,5,40,A3UUH3632AI3ZX,0,40-5
6086,6092,5,40,A3GXSHLBND9E92,-1,40-5
6086,6092,5,40,A2FCGEU5RTEWG8,-2,40-5
6086,6092,5,40,A2J237J8KM3OCS,1,40-5
6086,6092,5,40,A14PFRHG0A2YY9,-1,40-5
6086,6092,5,40,ASEMC3G1PJ6SB,-1,40-5
6086,6092,5,40,AZNIEFUIVB2H0,-2,40-5
6086,6092,5,40,AISFU4P55HYEH,1,40-5
6086,6092,5,40,A2R0YYUAWNT7UD,0,40-5
6086,6092,5,40,A2YHSU2IJZ9J14,-2,40-5
6086,6092,5,40,A28A3HF3LSEIDT,2,40-5
6025,6088,7,40,A2J237J8KM3OCS,2,40-7
6025,6088,7,40,A1IU5OP7BBZHZ7,2,40-7
6025,6088,7,40,A14PFRHG0A2YY9,2,40-7
6025,6088,7,40,A3L3ZFL1NYFTCF,3,40-7
6025,6088,7,40,A2YHSU2IJZ9J14,1,40-7
6025,6088,7,40,AM0JKZVOEOTMA,3,40-7
6025,6088,7,40,AISFU4P55HYEH,1,40-7
6025,6088,7,40,A2FCGEU5RTEWG8,2,40-7
6025,6088,7,40,AAWX7QFQUNM6D,3,40-7
6025,6088,7,40,A2R0YYUAWNT7UD,1,40-7
6025,6088,7,40,AZNIEFUIVB2H0,3,40-7
6025,6088,7,40,A353KETOEN0W8T,3,40-7
6025,6088,7,40,A3UUH3632AI3ZX,2,40-7
6025,6088,7,40,ASEMC3G1PJ6SB,2,40-7
6025,7060,8,40,A1XO6ONCCTBMKW,-2,40-8
6025,7060,8,40,A2FCGEU5RTEWG8,1,40-8
6025,7060,8,40,AISFU4P55HYEH,1,40-8
6025,7060,8,40,A28A3HF3LSEIDT,2,40-8
6025,7060,8,40,AM0JKZVOEOTMA,0,40-8
6025,7060,8,40,A14PFRHG0A2YY9,-1,40-8
6025,7060,8,40,A3L3ZFL1NYFTCF,1,40-8
6025,7060,8,40,A3UUH3632AI3ZX,1,40-8
6025,7060,8,40,A353KETOEN0W8T,-1,40-8
6025,7060,8,40,ASEMC3G1PJ6SB,1,40-8
6025,7060,8,40,A1IOMFFEKCWOIT,2,40-8
6025,7060,8,40,A3GXSHLBND9E92,0,40-8
6025,7060,8,40,A2J237J8KM3OCS,-1,40-8
6025,7060,8,40,AAWX7QFQUNM6D,1,40-8
6068,7114,9,40,A2J237J8KM3OCS,-2,40-9
6068,7114,9,40,A3UUH3632AI3ZX,-2,40-9
6068,7114,9,40,A28A3HF3LSEIDT,0,40-9
6068,7114,9,40,A2YHSU2IJZ9J14,2,40-9
6068,7114,9,40,AM0JKZVOEOTMA,-2,40-9
6068,7114,9,40,A1IOMFFEKCWOIT,-2,40-9
6068,7114,9,40,A2R0YYUAWNT7UD,-1,40-9
6068,7114,9,40,A2FCGEU5RTEWG8,-2,40-9
6068,7114,9,40,A353KETOEN0W8T,-1,40-9
6068,7114,9,40,AZNIEFUIVB2H0,-2,40-9
6068,7114,9,40,A1XO6ONCCTBMKW,2,40-9
6068,7114,9,40,ASEMC3G1PJ6SB,-2,40-9
6068,7114,9,40,AAWX7QFQUNM6D,-1,40-9
6068,7114,9,40,AISFU4P55HYEH,-1,40-9
6096,6094,1,41,A28A3HF3LSEIDT,1,41-1
6096,6094,1,41,A14PFRHG0A2YY9,-1,41-1
6096,6094,1,41,A2J237J8KM3OCS,-2,41-1
6096,6094,1,41,A3L3ZFL1NYFTCF,-1,41-1
6096,6094,1,41,A353KETOEN0W8T,-2,41-1
6096,6094,1,41,AM0JKZVOEOTMA,2,41-1
6096,6094,1,41,A3GXSHLBND9E92,-1,41-1
6096,6094,1,41,A2YHSU2IJZ9J14,-1,41-1
6096,6094,1,41,A3UUH3632AI3ZX,0,41-1
6096,6094,1,41,A1IOMFFEKCWOIT,-2,41-1
6096,6094,1,41,A1XO6ONCCTBMKW,2,41-1
6096,6094,1,41,A13XXMDHOULEZ7,0,41-1
6096,6094,1,41,A1IU5OP7BBZHZ7,0,41-1
6096,6094,1,41,AAWX7QFQUNM6D,-1,41-1
6046,6088,10,41,AISFU4P55HYEH,2,41-10
6046,6088,10,41,AZNIEFUIVB2H0,3,41-10
6046,6088,10,41,A28A3HF3LSEIDT,2,41-10
6046,6088,10,41,A2YHSU2IJZ9J14,2,41-10
6046,6088,10,41,A2J237J8KM3OCS,3,41-10
6046,6088,10,41,A13XXMDHOULEZ7,1,41-10
6046,6088,10,41,A2R0YYUAWNT7UD,0,41-10
6046,6088,10,41,A3L3ZFL1NYFTCF,3,41-10
6046,6088,10,41,A14PFRHG0A2YY9,1,41-10
6046,6088,10,41,AAWX7QFQUNM6D,2,41-10
6046,6088,10,41,A3UUH3632AI3ZX,1,41-10
6046,6088,10,41,A1XO6ONCCTBMKW,2,41-10
6046,6088,10,41,A3GXSHLBND9E92,2,41-10
6046,6088,10,41,ASEMC3G1PJ6SB,1,41-10
7128,4008,4,41,ASEMC3G1PJ6SB,1,41-4
7128,4008,4,41,A1XO6ONCCTBMKW,-2,41-4
7128,4008,4,41,AISFU4P55HYEH,1,41-4
7128,4008,4,41,A3GXSHLBND9E92,1,41-4
7128,4008,4,41,A353KETOEN0W8T,2,41-4
7128,4008,4,41,AM0JKZVOEOTMA,3,41-4
7128,4008,4,41,A28A3HF3LSEIDT,2,41-4
7128,4008,4,41,A14PFRHG0A2YY9,1,41-4
7128,4008,4,41,A2YHSU2IJZ9J14,3,41-4
7128,4008,4,41,A2J237J8KM3OCS,3,41-4
7128,4008,4,41,AZNIEFUIVB2H0,-2,41-4
7128,4008,4,41,A1IU5OP7BBZHZ7,1,41-4
7128,4008,4,41,A2R0YYUAWNT7UD,1,41-4
7128,4008,4,41,A2FCGEU5RTEWG8,2,41-4
